Datetime,Date,Time,Open,High,Low,Close,Vol
2016-12-21 13:45:00,20161221,1345,8015,8020,8010,8015,3335
2016-12-21 13:50:00,20161221,1350,8015,8020,8010,8010,2554
2016-12-21 13:55:00,20161221,1355,8010,8010,7995,8000,24400
2016-12-21 14:00:00,20161221,1400,8000,8010,7995,8000,6546
2016-12-21 14:05:00,20161221,1405,8005,8005,7990,7990,7906
2016-12-21 14:10:00,20161221,1410,7990,7995,7980,7985,20652
2016-12-21 14:15:00,20161221,1415,7995,8000,7980,7995,12604
2016-12-21 14:20:00,20161221,1420,7990,7995,7990,7990,9491
2016-12-21 14:25:00,20161221,1425,7990,7990,7980,7990,9386
2016-12-21 14:30:00,20161221,1430,7990,7990,7980,7985,15806
2016-12-21 14:35:00,20161221,1435,7985,7995,7985,7985,9909
2016-12-21 14:40:00,20161221,1440,7985,7990,7980,7980,15991
2016-12-21 14:45:00,20161221,1445,7975,7980,7975,7980,11848
2016-12-21 14:50:00,20161221,1450,7980,7995,7980,7990,20729
2016-12-21 14:55:00,20161221,1455,7985,7990,7980,7985,4401
2016-12-21 15:00:00,20161221,1500,7990,8010,7990,8005,34329
2016-12-21 15:05:00,20161221,1505,8005,8015,8005,8005,22601
2016-12-21 15:10:00,20161221,1510,8005,8005,7990,7995,16417
2016-12-21 15:15:00,20161221,1515,7990,7995,7980,7990,20837
2016-12-21 15:20:00,20161221,1520,7990,7990,7980,7985,16510
2016-12-21 15:25:00,20161221,1520,7990,7990,7980,7985,16510
2016-12-21 15:30:00,20161221,1530,7980,7980,7980,7980,41944
2016-12-22 09:05:00,20161222,905,7965,7985,7955,7975,43829
2016-12-22 09:10:00,20161222,910,7970,8000,7970,7980,154628
2016-12-22 09:15:00,20161222,915,7980,7980,7925,7930,136911
2016-12-22 09:20:00,20161222,920,7930,7955,7930,7945,19683
2016-12-22 09:25:00,20161222,925,7940,7945,7930,7945,29234
2016-12-22 09:30:00,20161222,930,7945,7960,7930,7935,73554
2016-12-22 09:35:00,20161222,935,7940,7950,7935,7950,95489
2016-12-22 09:40:00,20161222,940,7950,7980,7940,7980,81755
2016-12-22 09:45:00,20161222,945,7980,7995,7965,7975,98305
2016-12-22 09:50:00,20161222,950,7975,7985,7970,7980,39108
2016-12-22 09:55:00,20161222,955,7980,7995,7980,7990,31661
2016-12-22 10:00:00,20161222,1000,7990,8005,7985,7985,44626
2016-12-22 10:05:00,20161222,1005,7985,7985,7950,7960,67358
2016-12-22 10:10:00,20161222,1010,7965,7985,7960,7970,58993
2016-12-22 10:15:00,20161222,1015,7970,7970,7955,7960,46881
2016-12-22 10:20:00,20161222,1020,7960,7965,7950,7955,21524
2016-12-22 10:25:00,20161222,1025,7955,7980,7955,7955,20704
2016-12-22 10:30:00,20161222,1030,7960,7960,7955,7960,10841
2016-12-22 10:35:00,20161222,1035,7955,7970,7955,7970,14915
2016-12-22 10:40:00,20161222,1040,7965,7970,7960,7960,17965
2016-12-22 10:45:00,20161222,1045,7955,7960,7945,7945,18407
2016-12-22 10:50:00,20161222,1050,7940,7940,7930,7935,42271
2016-12-22 10:55:00,20161222,1055,7935,7940,7930,7940,107878
2016-12-22 11:00:00,20161222,1100,7940,7940,7935,7940,8394
2016-12-22 11:05:00,20161222,1105,7935,7940,7930,7935,17933
2016-12-22 11:10:00,20161222,1110,7935,7940,7930,7935,15017
2016-12-22 11:15:00,20161222,1115,7935,7935,7930,7930,8855
2016-12-22 11:20:00,20161222,1120,7930,7935,7930,7930,15545
2016-12-22 11:25:00,20161222,1125,7930,7935,7925,7925,260932
2016-12-22 11:30:00,20161222,1130,7925,7925,7910,7915,30222
2016-12-22 11:35:00,20161222,1135,7915,7915,7910,7910,12016
2016-12-22 11:40:00,20161222,1140,7910,7925,7910,7925,19513
2016-12-22 11:45:00,20161222,1145,7925,7935,7925,7930,10818
2016-12-22 11:50:00,20161222,1150,7930,7935,7925,7925,13376
2016-12-22 11:55:00,20161222,1155,7925,7935,7920,7925,10266
2016-12-22 12:00:00,20161222,1200,7935,7945,7935,7945,29751
2016-12-22 12:05:00,20161222,1205,7950,7950,7940,7940,21929
2016-12-22 12:10:00,20161222,1210,7945,7955,7940,7955,25299
2016-12-22 12:15:00,20161222,1215,7955,7960,7945,7950,15717
2016-12-22 12:20:00,20161222,1220,7945,7945,7935,7935,10139
2016-12-22 12:25:00,20161222,1225,7935,7935,7925,7925,20230
2016-12-22 12:30:00,20161222,1230,7930,7930,7920,7925,4665
2016-12-22 12:35:00,20161222,1235,7925,7930,7920,7930,7851
2016-12-22 12:40:00,20161222,1240,7925,7925,7920,7925,10237
2016-12-22 12:45:00,20161222,1245,7925,7925,7920,7920,1804
2016-12-22 12:50:00,20161222,1250,7925,7925,7915,7920,4132
2016-12-22 12:55:00,20161222,1255,7920,7925,7920,7925,2761
2016-12-22 13:00:00,20161222,1300,7920,7930,7920,7925,5091
2016-12-22 13:05:00,20161222,1305,7930,7930,7920,7925,3770
2016-12-22 13:10:00,20161222,1310,7920,7920,7915,7915,4021
2016-12-22 13:15:00,20161222,1315,7920,7920,7900,7910,70562
2016-12-22 13:20:00,20161222,1320,7910,7910,7895,7900,24633
2016-12-22 13:25:00,20161222,1325,7905,7905,7890,7890,32465
2016-12-22 13:30:00,20161222,1330,7890,7890,7875,7880,81468
2016-12-22 13:35:00,20161222,1335,7880,7890,7875,7885,20059
2016-12-22 13:40:00,20161222,1340,7885,7890,7875,7880,32624
2016-12-22 13:45:00,20161222,1345,7885,7910,7880,7905,35946
2016-12-22 13:50:00,20161222,1350,7900,7905,7895,7895,7809
2016-12-22 13:55:00,20161222,1355,7895,7905,7890,7895,6879
2016-12-22 14:00:00,20161222,1400,7895,7920,7890,7915,24110
2016-12-22 14:05:00,20161222,1405,7915,7915,7905,7905,16935
2016-12-22 14:10:00,20161222,1410,7905,7910,7890,7890,21870
2016-12-22 14:15:00,20161222,1415,7890,7895,7885,7890,12694
2016-12-22 14:20:00,20161222,1420,7890,7895,7885,7895,12577
2016-12-22 14:25:00,20161222,1425,7895,7895,7880,7895,11369
2016-12-22 14:30:00,20161222,1430,7890,7900,7890,7900,19701
2016-12-22 14:35:00,20161222,1435,7900,7905,7895,7900,10660
2016-12-22 14:40:00,20161222,1440,7900,7905,7890,7900,11748
2016-12-22 14:45:00,20161222,1445,7905,7905,7890,7895,20747
2016-12-22 14:50:00,20161222,1450,7895,7895,7885,7885,57613
2016-12-22 14:55:00,20161222,1455,7885,7890,7880,7880,10835
2016-12-22 15:00:00,20161222,1500,7885,7890,7880,7880,12433
2016-12-22 15:05:00,20161222,1505,7880,7885,7875,7880,30016
2016-12-22 15:10:00,20161222,1510,7875,7880,7875,7875,23685
2016-12-22 15:15:00,20161222,1515,7875,7880,7865,7865,52713
2016-12-22 15:20:00,20161222,1520,7870,7890,7860,7890,57307
2016-12-22 15:25:00,20161222,1520,7870,7890,7860,7890,57307
2016-12-22 15:30:00,20161222,1530,7895,7895,7895,7895,43639
2016-12-23 09:05:00,20161223,905,7890,7900,7860,7860,70430
2016-12-23 09:10:00,20161223,910,7855,7880,7850,7865,149916
2016-12-23 09:15:00,20161223,915,7865,7890,7860,7890,131107
2016-12-23 09:20:00,20161223,920,7890,7905,7885,7900,61353
2016-12-23 09:25:00,20161223,925,7900,7925,7900,7925,73314
2016-12-23 09:30:00,20161223,930,7920,7975,7920,7965,95676
2016-12-23 09:35:00,20161223,935,7965,8040,7960,8030,153422
2016-12-23 09:40:00,20161223,940,8035,8055,8010,8030,123880
2016-12-23 09:45:00,20161223,945,8030,8035,7995,8000,89425
2016-12-23 09:50:00,20161223,950,8000,8005,7990,8000,49464
2016-12-23 09:55:00,20161223,955,8000,8015,8000,8015,132144
2016-12-23 10:00:00,20161223,1000,8015,8015,8000,8010,48461
2016-12-23 10:05:00,20161223,1005,8005,8025,8005,8015,39104
2016-12-23 10:10:00,20161223,1010,8015,8045,8015,8035,94007
2016-12-23 10:15:00,20161223,1015,8035,8035,8015,8035,59509
2016-12-23 10:20:00,20161223,1020,8035,8040,8020,8025,19154
2016-12-23 10:25:00,20161223,1025,8025,8040,8025,8030,23429
2016-12-23 10:30:00,20161223,1030,8030,8030,8010,8015,52534
2016-12-23 10:35:00,20161223,1035,8015,8020,8010,8015,16908
2016-12-23 10:40:00,20161223,1040,8010,8010,7995,7995,36611
2016-12-23 10:45:00,20161223,1045,7995,8000,7995,7995,29030
2016-12-23 10:50:00,20161223,1050,7995,8000,7985,7990,25891
2016-12-23 10:55:00,20161223,1055,7985,8005,7985,8000,20915
2016-12-23 11:00:00,20161223,1100,8005,8005,7995,7995,12005
2016-12-23 11:05:00,20161223,1105,7995,8000,7980,7995,19370
2016-12-23 11:10:00,20161223,1110,7990,7990,7965,7970,15166
2016-12-23 11:15:00,20161223,1115,7970,7975,7960,7960,14761
2016-12-23 11:20:00,20161223,1120,7960,7975,7960,7975,9541
2016-12-23 11:25:00,20161223,1125,7970,7970,7960,7970,11950
2016-12-23 11:30:00,20161223,1130,7975,7980,7970,7980,9539
2016-12-23 11:35:00,20161223,1135,7980,7985,7970,7980,7610
2016-12-23 11:40:00,20161223,1140,7980,7980,7960,7965,28041
2016-12-23 11:45:00,20161223,1145,7965,7975,7965,7970,5919
2016-12-23 11:50:00,20161223,1150,7970,7970,7960,7965,5191
2016-12-23 11:55:00,20161223,1155,7960,7970,7960,7970,1338
2016-12-23 12:00:00,20161223,1200,7975,7975,7965,7975,2306
2016-12-23 12:05:00,20161223,1205,7975,7980,7970,7980,5755
2016-12-23 12:10:00,20161223,1210,7975,7975,7965,7965,4193
2016-12-23 12:15:00,20161223,1215,7965,7970,7960,7960,4589
2016-12-23 12:20:00,20161223,1220,7960,7965,7960,7960,2282
2016-12-23 12:25:00,20161223,1225,7960,7965,7960,7965,6096
2016-12-23 12:30:00,20161223,1230,7960,7970,7960,7965,2961
2016-12-23 12:35:00,20161223,1235,7965,7975,7960,7975,9376
2016-12-23 12:40:00,20161223,1240,7975,7980,7965,7970,6435
2016-12-23 12:45:00,20161223,1245,7970,7975,7970,7970,4339
2016-12-23 12:50:00,20161223,1250,7975,7980,7970,7975,6404
2016-12-23 12:55:00,20161223,1255,7975,7975,7970,7970,6880
2016-12-23 13:00:00,20161223,1300,7965,7965,7960,7965,5989
2016-12-23 13:05:00,20161223,1305,7965,7970,7965,7970,3402
2016-12-23 13:10:00,20161223,1310,7965,7970,7960,7965,2762
2016-12-23 13:15:00,20161223,1315,7965,7975,7960,7970,13399
2016-12-23 13:20:00,20161223,1320,7970,7975,7970,7970,9343
2016-12-23 13:25:00,20161223,1325,7970,7970,7965,7970,6763
2016-12-23 13:30:00,20161223,1330,7970,7975,7965,7965,3723
2016-12-23 13:35:00,20161223,1335,7970,7970,7965,7965,1489
2016-12-23 13:40:00,20161223,1340,7965,7975,7965,7975,4924
2016-12-23 13:45:00,20161223,1345,7975,7975,7965,7970,37498
2016-12-23 13:50:00,20161223,1350,7975,7980,7970,7975,10281
2016-12-23 13:55:00,20161223,1355,7975,7995,7975,7985,35756
2016-12-23 14:00:00,20161223,1400,7980,7980,7970,7975,12236
2016-12-23 14:05:00,20161223,1405,7970,7980,7970,7970,4938
2016-12-23 14:10:00,20161223,1410,7975,7980,7975,7975,1833
2016-12-23 14:15:00,20161223,1415,7975,7985,7975,7975,5845
2016-12-23 14:20:00,20161223,1420,7975,7995,7975,7995,19241
2016-12-23 14:25:00,20161223,1425,7995,8000,7995,8000,59140
2016-12-23 14:30:00,20161223,1430,8000,8010,7995,7995,23802
2016-12-23 14:35:00,20161223,1435,7995,8010,7995,8010,29818
2016-12-23 14:40:00,20161223,1440,8010,8020,8000,8010,38301
2016-12-23 14:45:00,20161223,1445,8010,8020,8005,8020,16717
2016-12-23 14:50:00,20161223,1450,8020,8030,8010,8020,41226
2016-12-23 14:55:00,20161223,1455,8020,8020,8005,8010,18598
2016-12-23 15:00:00,20161223,1500,8010,8025,8010,8025,27138
2016-12-23 15:05:00,20161223,1505,8030,8030,8020,8025,23101
2016-12-23 15:10:00,20161223,1510,8025,8030,8020,8025,41361
2016-12-23 15:15:00,20161223,1515,8025,8025,8020,8025,12424
2016-12-23 15:20:00,20161223,1520,8025,8040,8020,8040,47686
2016-12-23 15:25:00,20161223,1520,8025,8040,8020,8040,47686
2016-12-23 15:30:00,20161223,1530,8035,8035,8035,8035,44395
2016-12-26 09:05:00,20161226,905,8050,8075,8015,8045,104811
2016-12-26 09:10:00,20161226,910,8045,8060,8040,8045,173275
2016-12-26 09:15:00,20161226,915,8045,8050,8020,8040,120991
2016-12-26 09:20:00,20161226,920,8040,8045,8025,8030,48294
2016-12-26 09:25:00,20161226,925,8025,8030,8010,8025,40739
2016-12-26 09:30:00,20161226,930,8025,8025,8000,8005,19599
2016-12-26 09:35:00,20161226,935,8005,8020,8000,8020,22572
2016-12-26 09:40:00,20161226,940,8020,8050,8020,8040,40663
2016-12-26 09:45:00,20161226,945,8045,8050,8035,8050,35048
2016-12-26 09:50:00,20161226,950,8055,8055,8020,8025,42977
2016-12-26 09:55:00,20161226,955,8025,8035,8020,8035,16380
2016-12-26 10:00:00,20161226,1000,8030,8040,8030,8035,17917
2016-12-26 10:05:00,20161226,1005,8035,8040,8030,8035,12281
2016-12-26 10:10:00,20161226,1010,8035,8040,8030,8035,21989
2016-12-26 10:15:00,20161226,1015,8035,8040,8035,8040,6181
2016-12-26 10:20:00,20161226,1020,8035,8035,8020,8030,23015
2016-12-26 10:25:00,20161226,1025,8030,8040,8030,8040,8759
2016-12-26 10:30:00,20161226,1030,8040,8045,8035,8045,20109
2016-12-26 10:35:00,20161226,1035,8045,8050,8035,8040,14261
2016-12-26 10:40:00,20161226,1040,8040,8040,8030,8035,11215
2016-12-26 10:45:00,20161226,1045,8035,8040,8025,8030,23388
2016-12-26 10:50:00,20161226,1050,8030,8035,8020,8030,8757
2016-12-26 10:55:00,20161226,1055,8025,8045,8025,8035,13454
2016-12-26 11:00:00,20161226,1100,8030,8035,8025,8030,6768
2016-12-26 11:05:00,20161226,1105,8035,8045,8035,8035,13155
2016-12-26 11:10:00,20161226,1110,8040,8045,8035,8045,5644
2016-12-26 11:15:00,20161226,1115,8045,8050,8040,8045,14841
2016-12-26 11:20:00,20161226,1120,8045,8050,8040,8040,10136
2016-12-26 11:25:00,20161226,1125,8040,8045,8035,8040,8624
2016-12-26 11:30:00,20161226,1130,8040,8045,8035,8040,5914
2016-12-26 11:35:00,20161226,1135,8040,8040,8035,8040,10002
2016-12-26 11:40:00,20161226,1140,8040,8045,8035,8045,5139
2016-12-26 11:45:00,20161226,1145,8040,8045,8035,8045,8072
2016-12-26 11:50:00,20161226,1150,8040,8045,8040,8045,9105
2016-12-26 11:55:00,20161226,1155,8045,8045,8040,8040,17781
2016-12-26 12:00:00,20161226,1200,8035,8040,8035,8040,8712
2016-12-26 12:05:00,20161226,1205,8040,8040,8030,8035,18587
2016-12-26 12:10:00,20161226,1210,8035,8040,8020,8030,27380
2016-12-26 12:15:00,20161226,1215,8030,8035,8025,8030,12269
2016-12-26 12:20:00,20161226,1220,8030,8030,8025,8025,26377
2016-12-26 12:25:00,20161226,1225,8025,8025,8025,8025,4090
2016-12-26 12:30:00,20161226,1230,8025,8030,8025,8025,11666
2016-12-26 12:35:00,20161226,1235,8030,8040,8030,8040,6755
2016-12-26 12:40:00,20161226,1240,8035,8035,8030,8030,7432
2016-12-26 12:45:00,20161226,1245,8030,8030,8025,8030,21093
2016-12-26 12:50:00,20161226,1250,8030,8030,8025,8025,16007
2016-12-26 12:55:00,20161226,1255,8020,8025,8020,8025,3484
2016-12-26 13:00:00,20161226,1300,8020,8025,8020,8025,8147
2016-12-26 13:05:00,20161226,1305,8030,8030,8020,8020,8521
2016-12-26 13:10:00,20161226,1310,8025,8025,8020,8025,3022
2016-12-26 13:15:00,20161226,1315,8025,8025,8020,8025,9879
2016-12-26 13:20:00,20161226,1320,8025,8025,8015,8025,13802
2016-12-26 13:25:00,20161226,1325,8025,8025,8015,8020,20708
2016-12-26 13:30:00,20161226,1330,8020,8025,8015,8020,5646
2016-12-26 13:35:00,20161226,1335,8025,8030,8020,8020,8101
2016-12-26 13:40:00,20161226,1340,8020,8030,8020,8025,19823
2016-12-26 13:45:00,20161226,1345,8020,8025,8020,8020,13081
2016-12-26 13:50:00,20161226,1350,8020,8020,8020,8020,3804
2016-12-26 13:55:00,20161226,1355,8020,8025,8020,8020,5777
2016-12-26 14:00:00,20161226,1400,8020,8025,8015,8025,11054
2016-12-26 14:05:00,20161226,1405,8025,8030,8020,8025,5137
2016-12-26 14:10:00,20161226,1410,8020,8020,8015,8020,14588
2016-12-26 14:15:00,20161226,1415,8020,8020,8015,8020,4619
2016-12-26 14:20:00,20161226,1420,8015,8020,8015,8020,4756
2016-12-26 14:25:00,20161226,1425,8015,8020,8015,8015,6797
2016-12-26 14:30:00,20161226,1430,8015,8020,8010,8015,11840
2016-12-26 14:35:00,20161226,1435,8015,8015,8005,8010,15535
2016-12-26 14:40:00,20161226,1440,8005,8010,7990,8000,46317
2016-12-26 14:45:00,20161226,1445,7995,8005,7995,8000,10049
2016-12-26 14:50:00,20161226,1450,8000,8010,7995,8010,2783
2016-12-26 14:55:00,20161226,1455,8010,8020,8000,8020,33938
2016-12-26 15:00:00,20161226,1500,8020,8025,8005,8005,8793
2016-12-26 15:05:00,20161226,1505,8010,8015,8005,8015,7534
2016-12-26 15:10:00,20161226,1510,8020,8020,8015,8015,2801
2016-12-26 15:15:00,20161226,1515,8015,8020,8010,8015,12381
2016-12-26 15:20:00,20161226,1520,8010,8010,8000,8005,28680
2016-12-26 15:25:00,20161226,1520,8010,8010,8000,8005,28680
2016-12-26 15:30:00,20161226,1530,8000,8000,8000,8000,75990
2016-12-27 09:05:00,20161227,905,8010,8045,8010,8015,80412
2016-12-27 09:10:00,20161227,910,8015,8030,8000,8030,217786
2016-12-27 09:15:00,20161227,915,8030,8040,8025,8030,113678
2016-12-27 09:20:00,20161227,920,8030,8035,8025,8030,22363
2016-12-27 09:25:00,20161227,925,8030,8065,8030,8065,241132
2016-12-27 09:30:00,20161227,930,8065,8080,8060,8080,186260
2016-12-27 09:35:00,20161227,935,8080,8085,8075,8075,84006
2016-12-27 09:40:00,20161227,940,8075,8080,8070,8080,72028
2016-12-27 09:45:00,20161227,945,8075,8100,8075,8100,156172
2016-12-27 09:50:00,20161227,950,8100,8100,8080,8085,110820
2016-12-27 09:55:00,20161227,955,8085,8085,8070,8080,84283
2016-12-27 10:00:00,20161227,1000,8080,8085,8075,8080,26037
2016-12-27 10:05:00,20161227,1005,8080,8095,8075,8095,63109
2016-12-27 10:10:00,20161227,1010,8095,8095,8090,8090,35065
2016-12-27 10:15:00,20161227,1015,8095,8095,8075,8075,32625
2016-12-27 10:20:00,20161227,1020,8075,8075,8060,8070,77321
2016-12-27 10:25:00,20161227,1025,8065,8080,8065,8070,33592
2016-12-27 10:30:00,20161227,1030,8070,8075,8050,8055,51131
2016-12-27 10:35:00,20161227,1035,8060,8060,8055,8055,24924
2016-12-27 10:40:00,20161227,1040,8060,8065,8055,8065,43652
2016-12-27 10:45:00,20161227,1045,8065,8075,8060,8070,79817
2016-12-27 10:50:00,20161227,1050,8070,8070,8065,8065,23811
2016-12-27 10:55:00,20161227,1055,8070,8070,8060,8065,36922
2016-12-27 11:00:00,20161227,1100,8065,8075,8065,8070,30521
2016-12-27 11:05:00,20161227,1105,8070,8075,8065,8070,8618
2016-12-27 11:10:00,20161227,1110,8070,8070,8065,8070,17580
2016-12-27 11:15:00,20161227,1115,8070,8070,8060,8065,19406
2016-12-27 11:20:00,20161227,1120,8065,8065,8060,8065,27171
2016-12-27 11:25:00,20161227,1125,8065,8070,8065,8065,6676
2016-12-27 11:30:00,20161227,1130,8065,8065,8055,8055,18807
2016-12-27 11:35:00,20161227,1135,8060,8065,8060,8060,5825
2016-12-27 11:40:00,20161227,1140,8060,8070,8060,8065,10525
2016-12-27 11:45:00,20161227,1145,8065,8070,8065,8065,4498
2016-12-27 11:50:00,20161227,1150,8065,8065,8060,8065,4129
2016-12-27 11:55:00,20161227,1155,8060,8070,8060,8070,2459
2016-12-27 12:00:00,20161227,1200,8070,8070,8060,8065,7119
2016-12-27 12:05:00,20161227,1205,8070,8070,8060,8065,3271
2016-12-27 12:10:00,20161227,1210,8060,8065,8060,8065,9721
2016-12-27 12:15:00,20161227,1215,8065,8075,8065,8075,14535
2016-12-27 12:20:00,20161227,1220,8075,8080,8070,8070,12551
2016-12-27 12:25:00,20161227,1225,8075,8075,8070,8075,6794
2016-12-27 12:30:00,20161227,1230,8075,8075,8070,8075,8116
2016-12-27 12:35:00,20161227,1235,8075,8075,8070,8075,12412
2016-12-27 12:40:00,20161227,1240,8075,8075,8070,8070,3776
2016-12-27 12:45:00,20161227,1245,8070,8075,8070,8070,11394
2016-12-27 12:50:00,20161227,1250,8065,8070,8065,8065,3822
2016-12-27 12:55:00,20161227,1255,8065,8070,8065,8070,3278
2016-12-27 13:00:00,20161227,1300,8065,8070,8065,8065,34422
2016-12-27 13:05:00,20161227,1305,8065,8065,8060,8065,8091
2016-12-27 13:10:00,20161227,1310,8070,8070,8065,8070,8600
2016-12-27 13:15:00,20161227,1315,8065,8070,8060,8060,10484
2016-12-27 13:20:00,20161227,1320,8065,8065,8060,8060,5691
2016-12-27 13:25:00,20161227,1325,8065,8065,8060,8060,3463
2016-12-27 13:30:00,20161227,1330,8060,8070,8060,8070,21588
2016-12-27 13:35:00,20161227,1335,8070,8070,8065,8065,7318
2016-12-27 13:40:00,20161227,1340,8070,8070,8065,8070,12291
2016-12-27 13:45:00,20161227,1345,8070,8070,8065,8065,4760
2016-12-27 13:50:00,20161227,1350,8065,8065,8060,8060,3835
2016-12-27 13:55:00,20161227,1355,8065,8065,8065,8065,3892
2016-12-27 14:00:00,20161227,1400,8065,8070,8065,8070,5195
2016-12-27 14:05:00,20161227,1405,8065,8065,8060,8060,14602
2016-12-27 14:10:00,20161227,1410,8065,8070,8065,8070,22463
2016-12-27 14:15:00,20161227,1415,8065,8065,8065,8065,5605
2016-12-27 14:20:00,20161227,1420,8065,8075,8065,8075,8651
2016-12-27 14:25:00,20161227,1425,8075,8080,8075,8080,25594
2016-12-27 14:30:00,20161227,1430,8080,8085,8075,8075,43454
2016-12-27 14:35:00,20161227,1435,8075,8080,8075,8075,61117
2016-12-27 14:40:00,20161227,1440,8075,8080,8070,8080,51939
2016-12-27 14:45:00,20161227,1445,8080,8090,8080,8085,154254
2016-12-27 14:50:00,20161227,1450,8085,8090,8080,8085,83548
2016-12-27 14:55:00,20161227,1455,8085,8090,8080,8090,36019
2016-12-27 15:00:00,20161227,1500,8090,8095,8090,8095,40944
2016-12-27 15:05:00,20161227,1505,8095,8100,8085,8090,54504
2016-12-27 15:10:00,20161227,1510,8090,8095,8085,8085,25299
2016-12-27 15:15:00,20161227,1515,8085,8095,8085,8085,55341
2016-12-27 15:20:00,20161227,1520,8085,8100,8085,8100,82230
2016-12-27 15:25:00,20161227,1520,8085,8100,8085,8100,82230
2016-12-27 15:30:00,20161227,1530,8105,8105,8105,8105,126034
2016-12-28 09:05:00,20161228,905,8200,8200,8140,8145,270084
2016-12-28 09:10:00,20161228,910,8140,8215,8120,8195,489145
2016-12-28 09:15:00,20161228,915,8195,8200,8185,8195,320977
2016-12-28 09:20:00,20161228,920,8190,8200,8165,8195,140795
2016-12-28 09:25:00,20161228,925,8195,8215,8190,8210,227696
2016-12-28 09:30:00,20161228,930,8210,8245,8210,8230,128344
2016-12-28 09:35:00,20161228,935,8235,8240,8225,8240,100619
2016-12-28 09:40:00,20161228,940,8240,8255,8240,8255,201080
2016-12-28 09:45:00,20161228,945,8255,8275,8255,8270,100509
2016-12-28 09:50:00,20161228,950,8265,8275,8265,8270,48643
2016-12-28 09:55:00,20161228,955,8270,8285,8270,8280,70612
2016-12-28 10:00:00,20161228,1000,8280,8290,8245,8250,149946
2016-12-28 10:05:00,20161228,1005,8250,8265,8250,8260,31651
2016-12-28 10:10:00,20161228,1010,8255,8260,8255,8255,31517
2016-12-28 10:15:00,20161228,1015,8255,8255,8245,8245,73276
2016-12-28 10:20:00,20161228,1020,8250,8255,8245,8255,23631
2016-12-28 10:25:00,20161228,1025,8255,8255,8250,8255,19095
2016-12-28 10:30:00,20161228,1030,8255,8255,8245,8245,61083
2016-12-28 10:35:00,20161228,1035,8245,8260,8245,8260,38147
2016-12-28 10:40:00,20161228,1040,8250,8275,8250,8265,65959
2016-12-28 10:45:00,20161228,1045,8265,8275,8265,8275,27639
2016-12-28 10:50:00,20161228,1050,8270,8280,8265,8275,32696
2016-12-28 10:55:00,20161228,1055,8275,8285,8270,8285,57258
2016-12-28 11:00:00,20161228,1100,8290,8290,8285,8290,34065
2016-12-28 11:05:00,20161228,1105,8290,8290,8280,8280,33740
2016-12-28 11:10:00,20161228,1110,8280,8285,8280,8285,11168
2016-12-28 11:15:00,20161228,1115,8280,8295,8280,8290,85836
2016-12-28 11:20:00,20161228,1120,8290,8295,8285,8290,13865
2016-12-28 11:25:00,20161228,1125,8290,8295,8280,8295,27292
2016-12-28 11:30:00,20161228,1130,8295,8300,8290,8295,74923
2016-12-28 11:35:00,20161228,1135,8295,8300,8295,8295,11482
2016-12-28 11:40:00,20161228,1140,8295,8300,8295,8295,27072
2016-12-28 11:45:00,20161228,1145,8295,8300,8290,8295,28651
2016-12-28 11:50:00,20161228,1150,8295,8300,8290,8290,21175
2016-12-28 11:55:00,20161228,1155,8295,8305,8295,8305,82334
2016-12-28 12:00:00,20161228,1200,8305,8310,8295,8305,63029
2016-12-28 12:05:00,20161228,1205,8305,8305,8300,8305,16004
2016-12-28 12:10:00,20161228,1210,8300,8300,8295,8300,35202
2016-12-28 12:15:00,20161228,1215,8300,8305,8295,8300,21215
2016-12-28 12:20:00,20161228,1220,8305,8310,8295,8300,19515
2016-12-28 12:25:00,20161228,1225,8300,8305,8300,8300,20298
2016-12-28 12:30:00,20161228,1230,8305,8305,8300,8300,15129
2016-12-28 12:35:00,20161228,1235,8300,8305,8295,8305,15848
2016-12-28 12:40:00,20161228,1240,8305,8310,8300,8305,21149
2016-12-28 12:45:00,20161228,1245,8305,8310,8300,8305,8357
2016-12-28 12:50:00,20161228,1250,8305,8310,8300,8305,14929
2016-12-28 12:55:00,20161228,1255,8305,8310,8300,8300,42152
2016-12-28 13:00:00,20161228,1300,8305,8310,8300,8305,12470
2016-12-28 13:05:00,20161228,1305,8300,8310,8300,8305,56539
2016-12-28 13:10:00,20161228,1310,8305,8310,8305,8305,15071
2016-12-28 13:15:00,20161228,1315,8305,8310,8305,8305,19797
2016-12-28 13:20:00,20161228,1320,8305,8315,8305,8310,28136
2016-12-28 13:25:00,20161228,1325,8310,8315,8310,8315,20774
2016-12-28 13:30:00,20161228,1330,8315,8320,8310,8315,25554
2016-12-28 13:35:00,20161228,1335,8315,8320,8310,8315,23500
2016-12-28 13:40:00,20161228,1340,8315,8325,8310,8315,109164
2016-12-28 13:45:00,20161228,1345,8315,8335,8315,8330,125071
2016-12-28 13:50:00,20161228,1350,8330,8345,8330,8340,47730
2016-12-28 13:55:00,20161228,1355,8340,8350,8340,8340,59186
2016-12-28 14:00:00,20161228,1400,8345,8350,8340,8345,92545
2016-12-28 14:05:00,20161228,1405,8345,8365,8345,8355,75775
2016-12-28 14:10:00,20161228,1410,8355,8370,8355,8365,28140
2016-12-28 14:15:00,20161228,1415,8365,8385,8365,8380,65776
2016-12-28 14:20:00,20161228,1420,8375,8390,8375,8385,60489
2016-12-28 14:25:00,20161228,1425,8385,8400,8380,8395,177144
2016-12-28 14:30:00,20161228,1430,8395,8400,8390,8390,85699
